Open
42.029999
42.849998
42.919998
43.07
45.25
45.279999
46.029999
45.23
44.779999
42.970001
42.32
39.93
40.16
39.32
37.790001
37.970001
39.549999
39.549999
36.689999
38.860001
39.029999
39.799999
40.98
40.549999
37.32
37.209999
36.400002
38.73
40.639999
40.240002
39.540001
38.98
39.52
37.150002
37.970001
37.610001
40.860001
39.82
39.060001
37.470001
39.48
41.57

41.82
43
43.27
45.02
45.209999
44.41
44.75
46.599998
47.200001
46.810001
45.619999
45.419998
46.279999
46.099998
46.119999
47
44.27
44.650002
45.939999
44.75
42.970001
42.400002
43.240002
41.099998
41.290001
40.5
39.400002
41.509998
40.189999
39.790001
41.52
41.16
36.23
36.529999
35.119999
36.82
33.110001
31.35
32.689999
30.059999
30.030001
31.6
31.639999
33.610001
35.93
34.029999
32.950001
30.02
29.709999
33.639999
32.549999
31.870001
33.220001
34.060001
35.439999
34.849998
37.310001
36.66
38.060001
38.080002
38.650002
38.07
40.700001
40.860001
44.439999
45.48
45.75
43.189999
43.380001
41.919998
43.330002
41.43
36.099998
33.52
33.98
32.16
34.369999
34.709999
35.259998
36.27
33.810001
35.759998
33.240002
36.5
36.240002
36.869999
36.919998
37.310001
36.98
39.23
41
40.610001
40.880001
41.330002
41.91
42.25
41.450001
42.330002
40.849998
40.09
40.790001
41.27
42.540001
43
43.720001
43.099998
45.09
45.889999
46.25
46.84
47.540001
48.509998
49.119999
49.099998
48.73
50.23
49.189999
49.040001
47.549999
47.880001
48.389999
47.400002
49.080002
47.709999
48.84
52.279999
54.560001
54.599998
54.639999
53.700001
50.880001
53.220001
54.540001
55.490002
56.169998
55.98
56.330002
54.040001
52.889999
52.16
51.25
52.779999
53.450001
52.080002
51.73
52.290001
51.939999
54.27
52.889999
52.740002
53.91
55.490002
57.5
57.099998
56.279999
56.34
57.970001
58.139999
59.16
58.509998
58.09
55.080002
55.5
56.77
58.02
57.619999
56.299999
59.139999
57.209999
60.369999
60.830002
59.689999
55.849998
55.259998
55.630001
53.880001
54.27
53.080002
54.75
55.650002
56.91
56.849998
57.540001
57.439999
56.889999
56.529999
58.119999
58.939999
56.91
56.540001
56.860001
58.98
59.459999
59.84
59.779999
60.939999
60.029999
60.779999
58.5
56.099998
58.450001
60.790001
61.25
60
60.700001
59.98
62.599998
60.740002
62.16
62.419998
62.060001
59.279999
56.040001
56.41
54.529999
57.419998
59.360001
59.5
61.279999
60.84
61.5
61.75
60.880001
59.919998
61.639999
63.220001
62.700001
63.68
65.260002
65.800003
66.199997
65.989998
67.459999
67.580002
68.870003
67.68
66.879997
67.889999
69.5
68.150002
68.589996
68.220001
67.620003
59.290001
63.610001
62.77
62.639999
61.52
60.919998
61.240002
61.84
62
63.84
64.449997
68.699997
65.459999
67.309998
67.279999
67.660004
64.230003
65.019997
66.290001
63.950001
58.830002
57.73
56.48
59.16
56.689999
58.23
58.509998
57.41
59.540001
59.150002
60.220001
59.529999
59.439999
57.91
61.639999
63.599998
63.689999
61.369999
61.209999
63.450001
65.730003
64.639999
63.48
63.450001
58.709999
60.450001
62.419998
64.129997
63.98
64.150002
66.07
65.559998
65.75
66.489998
67.5
66.139999
66.150002
66.599998
66.349998
68.339996
67.419998
68.970001
69.43
69.080002
77.25
78
78.18
82.300003
85.360001
84.800003
87.050003
87.339996
85.730003
84.93
83.300003
86.190002
86.790001
87.440002
90.510002
90.32
92.25
91.309998
90.269997
85.529999
87.989998
86.080002
84.440002
86.550003
87.360001
87.040001
87.099998
85.18

82.639999
86.959999
86.970001
87.010002
91.559998
93.5
91.82
90.959999
91.510002
93.889999
92.370003
90.849998
92.160004
91.019997
89.389999
91.93
94.510002
95.769997
96.959999
96.339996
99.510002
101.129997
101.339996
96.690002
98.449997
98.309998
107.730003
105.720001
107.190002
107.199997
107.629997
108.150002
111.510002
112.660004
116.019997
113
111.169998
114.650002
118.139999
112.050003
118
115.099998
109.190002
109.959999
110.010002
110.940002
111.57
109.75
108.760002
114.110001
112.050003
109.18
108.989998
111.120003
107.260002
105.660004
103.720001
104.709999
107.050003
111.059998
116.279999
116.790001
115.559998
114.589996
115.220001
114.339996
114.849998
113.790001
117.760002
113.370003
114.25
107.199997
108.150002
104.459999
108.610001
111.419998
109.959999
107.720001
112.379997
102.870003
99.769997
92.889999
97.589996
100.43
98.870003
103.080002
102.889999
103.790001
101.760002
104.910004
105.75
104.919998
103.980003
106.550003
99.589996
102.150002
105.110001
110.919998
112.830002
114.599998
114.18
110.080002
110.580002
109.199997
105.800003
110.75
109.699997
109.279999
113.230003
112.959999
115.540001
112.910004
116.459999
110.790001
108.440002
109.629997
106.620003
108.980003

118.900002
117.779999
118.360001
114.190002
115.849998
122.050003
126.57
129.080002
129.600006
129.559998
131.25
132.309998
134.630005
138.380005
137.600006
139.899994
136.559998
136.190002
137.190002
130.270004
132.660004
136.949997
137.339996
131.440002
116.629997
96.57
85.199997
82.68
90.650002
88.989998
103.110001
92.470001
91.940002
